"name","namespace","rootEntityType","methodName","methodVersion","methodNamespace","methodUri","sourceRepo","workspace_key","methodPath","name_key"
"gdc_file_downloader__diagnostic_image__cfg","broadinstitute_cga","participant","gdc_file_downloader","1","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/1","agora","broad-firecloud-tcga/TCGA_DiagnosticPathologySlides_V1-0_DATA",NA,"gdc_file_downloader__diagnostic_image__cfg:broad-firecloud-tcga/TCGA_DiagnosticPathologySlides_V1-0_DATA"
"HistXtractor","broadinstitute_cga","participant","HistXtractor","3","broadinstitute_cga","agora://broadinstitute_cga/HistXtractor/3","agora","broad-firecloud-tcga/TCGA_DiagnosticPathologySlides_V1-0_DATA",NA,"HistXtractor:broad-firecloud-tcga/TCGA_DiagnosticPathologySlides_V1-0_DATA"
"Cumulus","help-terra","library_set",NA,"2.1.1",NA,"dockstore://github.com%2Flilab-bcb%2Fcumulus%2FCumulus/2.1.1","dockstore","help-terra/International_Neuroimmune_Consortium_Workshop_2022","github.com/lilab-bcb/cumulus/Cumulus","Cumulus:help-terra/International_Neuroimmune_Consortium_Workshop_2022"
"Cumulus_Hands_On_Exercise","help-terra","biosample",NA,"2.1.1",NA,"dockstore://github.com%2Flilab-bcb%2Fcumulus%2FCumulus/2.1.1","dockstore","help-terra/International_Neuroimmune_Consortium_Workshop_2022","github.com/lilab-bcb/cumulus/Cumulus","Cumulus_Hands_On_Exercise:help-terra/International_Neuroimmune_Consortium_Workshop_2022"
"GiraffeDeepVariantLite","HPRC2022","sample",NA,"giraffe-dv-dt-hprcy1",NA,"dockstore://github.com%2Fvgteam%2Fvg_wdl%2FGiraffeDeepVariantLite/giraffe-dv-dt-hprcy1","dockstore","ASHG2022/HPRC-Giraffe-Demo-ASHG2022","github.com/vgteam/vg_wdl/GiraffeDeepVariantLite","GiraffeDeepVariantLite:ASHG2022/HPRC-Giraffe-Demo-ASHG2022"
"FunctionalEquivalence","broad-firecloud-dsde-methods","sample_set",NA,"main",NA,"dockstore://github.com%2Fbroadinstitute%2Fpalantir-workflows%2FFunctionalEquivalence/main","dockstore","broad-firecloud-dsde-methods/FunctionalEquivalence","github.com/broadinstitute/palantir-workflows/FunctionalEquivalence","FunctionalEquivalence:broad-firecloud-dsde-methods/FunctionalEquivalence"
"FunctionalEquivalence_DRAGEN-GATK","broad-firecloud-dsde-methods","sample_set",NA,"main",NA,"dockstore://github.com%2Fbroadinstitute%2Fpalantir-workflows%2FFunctionalEquivalence/main","dockstore","broad-firecloud-dsde-methods/FunctionalEquivalence","github.com/broadinstitute/palantir-workflows/FunctionalEquivalence","FunctionalEquivalence_DRAGEN-GATK:broad-firecloud-dsde-methods/FunctionalEquivalence"
"1-Haplotypecaller-GVCF","bshifaw","sample",NA,"1.1.0",NA,"dockstore://github.com%2Fgatk-workflows%2Fgatk4-germline-snps-indels%2Fhaplotypecaller-gvcf-gatk4-nio/1.1.0","dockstore","help-gatk/Introduction-to-Anvil-CCDG-Dataset","github.com/gatk-workflows/gatk4-germline-snps-indels/haplotypecaller-gvcf-gatk4-nio","1-Haplotypecaller-GVCF:help-gatk/Introduction-to-Anvil-CCDG-Dataset"
"2-Joint-Discovery","bshifaw","sample_set",NA,"1.1.0",NA,"dockstore://github.com%2Fgatk-workflows%2Fgatk4-germline-snps-indels%2Fjoint-discovery-gatk4/1.1.0","dockstore","help-gatk/Introduction-to-Anvil-CCDG-Dataset","github.com/gatk-workflows/gatk4-germline-snps-indels/joint-discovery-gatk4","2-Joint-Discovery:help-gatk/Introduction-to-Anvil-CCDG-Dataset"
"validate-bam","gatk","sample_set","validate-bam","7","gatk","agora://gatk/validate-bam/7","agora","fccredits-silver-tan-7621/CCLE_v2",NA,"validate-bam:fccredits-silver-tan-7621/CCLE_v2"
"mtx_workflow_biobakery_version3","mtx_workflow_biobakery_version3","participant","mtx_workflow_biobakery_version3","18","mtx_workflow_biobakery_version3","agora://mtx_workflow_biobakery_version3/mtx_workflow_biobakery_version3/18","agora","terra-biom-mass/PDGM",NA,"mtx_workflow_biobakery_version3:terra-biom-mass/PDGM"
"1-gatk4-rnaseq-germline-snps-indels","help-gatk","sample",NA,"master",NA,"dockstore://github.com%2Fgatk-workflows%2Fgatk4-rnaseq-germline-snps-indels%2Fgatk4-rnaseq-germline-snps-indels/master","dockstore","help-gatk/GATK4-RNA-Germline-VariantCalling","github.com/gatk-workflows/gatk4-rnaseq-germline-snps-indels/gatk4-rnaseq-germline-snps-indels","1-gatk4-rnaseq-germline-snps-indels:help-gatk/GATK4-RNA-Germline-VariantCalling"
"advanced_puzzle_solved","EK-WDL-Puzzles","bam_set","advanced_puzzle_solved","1","EK-WDL-Puzzles","agora://EK-WDL-Puzzles/advanced_puzzle_solved/1","agora","help-gatk/WDL-puzzles",NA,"advanced_puzzle_solved:help-gatk/WDL-puzzles"
"easy-puzzle-solved","EK-WDL-Puzzles","hello_world_name","easy-puzzle-solved","1","EK-WDL-Puzzles","agora://EK-WDL-Puzzles/easy-puzzle-solved/1","agora","help-gatk/WDL-puzzles",NA,"easy-puzzle-solved:help-gatk/WDL-puzzles"
"Benchmark","broad-dsp-spec-ops-fc","participant","Benchmark","7","linseq","agora://linseq/Benchmark/7","agora","broad-dsp-spec-ops-fc/somatic_truth_data_from_cell_lineage",NA,"Benchmark:broad-dsp-spec-ops-fc/somatic_truth_data_from_cell_lineage"
"MakeTruth","broad-dsp-spec-ops-fc","participant","MakeTruth","6","linseq","agora://linseq/MakeTruth/6","agora","broad-dsp-spec-ops-fc/somatic_truth_data_from_cell_lineage",NA,"MakeTruth:broad-dsp-spec-ops-fc/somatic_truth_data_from_cell_lineage"
"MixBams","broad-dsp-spec-ops-fc","participant","MixBams","7","linseq","agora://linseq/MixBams/7","agora","broad-dsp-spec-ops-fc/somatic_truth_data_from_cell_lineage",NA,"MixBams:broad-dsp-spec-ops-fc/somatic_truth_data_from_cell_lineage"
"gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg","broadinstitute_cga","participant","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg:broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__clinical_supplement__bcr_xml__cfg","broadinstitute_cga","participant","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__clinical_supplement__bcr_xml__cfg:broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg:broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg:broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg:broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga/TCGA_MESO_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__biospecimen_supplement__xlsx__cfg","broadinstitute_cga","participant","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TARGET_AML_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__biospecimen_supplement__xlsx__cfg:broad-firecloud-tcga/TARGET_AML_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__clinical_supplement__xlsx__cfg","broadinstitute_cga","participant","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TARGET_AML_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__clinical_supplement__xlsx__cfg:broad-firecloud-tcga/TARGET_AML_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TARGET_AML_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg:broad-firecloud-tcga/TARGET_AML_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TARGET_AML_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg:broad-firecloud-tcga/TARGET_AML_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TARGET_AML_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TARGET_AML_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TARGET_AML_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TARGET_AML_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TARGET_AML_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TARGET_AML_hg38_OpenAccess_GDCDR-12-0_DATA"
"Part1_CRAM-To-BAM","fc-product-demo","sample",NA,"1.0.1",NA,"dockstore://github.com%2Fgatk-workflows%2Fseq-format-conversion%2FCRAM-to-BAM/1.0.1","dockstore","help-terra/gcloud-storage-tutorial","github.com/gatk-workflows/seq-format-conversion/CRAM-to-BAM","Part1_CRAM-To-BAM:help-terra/gcloud-storage-tutorial"
"Part2_CRAM-To-BAM","fc-product-demo","sample",NA,"1.0.1",NA,"dockstore://github.com%2Fgatk-workflows%2Fseq-format-conversion%2FCRAM-to-BAM/1.0.1","dockstore","help-terra/gcloud-storage-tutorial","github.com/gatk-workflows/seq-format-conversion/CRAM-to-BAM","Part2_CRAM-To-BAM:help-terra/gcloud-storage-tutorial"
"Part3_BAM-To-Unmapped-BAM","fc-product-demo","sample",NA,"3.0.0",NA,"dockstore://github.com%2Fgatk-workflows%2Fseq-format-conversion%2FBAM-to-Unmapped-BAM/3.0.0","dockstore","help-terra/gcloud-storage-tutorial","github.com/gatk-workflows/seq-format-conversion/BAM-to-Unmapped-BAM","Part3_BAM-To-Unmapped-BAM:help-terra/gcloud-storage-tutorial"
"RNA_MUTECT_paper_v1.3","kyizhak","pair","RNA_MUTECT_paper_v1.3","3","kyizhak","agora://kyizhak/RNA_MUTECT_paper_v1.3/3","agora","broad-firecloud-gtex/RNA_MuTect",NA,"RNA_MUTECT_paper_v1.3:broad-firecloud-gtex/RNA_MuTect"
"RNA_MUTECT_paper_v1.3_no_DNA_RNA_PoN","kyizhak","pair","RNA_MUTECT_paper_v1.3_no_DNA_RNA_PoN","1","kyizhak","agora://kyizhak/RNA_MUTECT_paper_v1.3_no_DNA_RNA_PoN/1","agora","broad-firecloud-gtex/RNA_MuTect",NA,"RNA_MUTECT_paper_v1.3_no_DNA_RNA_PoN:broad-firecloud-gtex/RNA_MuTect"
"RNA_MUTECT_paper_v1.3_no_RNA_PoN","kyizhak","pair","RNA_MUTECT_paper_v1.3_no_RNA_PoN","1","kyizhak","agora://kyizhak/RNA_MUTECT_paper_v1.3_no_RNA_PoN/1","agora","broad-firecloud-gtex/RNA_MuTect",NA,"RNA_MUTECT_paper_v1.3_no_RNA_PoN:broad-firecloud-gtex/RNA_MuTect"
"gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg","broadinstitute_cga","participant","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg:broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__clinical_supplement__bcr_xml__cfg","broadinstitute_cga","participant","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__clinical_supplement__bcr_xml__cfg:broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg:broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg:broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg:broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg:broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA"
"gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg","broadinstitute_cga","sample","gdc_file_downloader","2","broadinstitute_cga","agora://broadinstitute_cga/gdc_file_downloader/2","agora","broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA",NA,"gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga/TCGA_UCEC_hg38_OpenAccess_GDCDR-12-0_DATA"
