name,namespace,rootEntityType,methodName,methodVersion,methodNamespace,methodUrl,sourceRepo,workspace_key,name_key,methodPath
gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_LUAD_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_LUAD_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_LUAD_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_LUAD_hg38_OpenAccess_GDCDR-12-0_DATA,NA
HaplotypeCallerGvcf_GATK3_MC,gatk,sample,HaplotypeCallerGvcf_GATK3,2,gatk,agora://gatk/HaplotypeCallerGvcf_GATK3/2,agora,help-gatk:Germline_variant_discovery_b37_v1,HaplotypeCallerGvcf_GATK3_MC:help-gatk:Germline_variant_discovery_b37_v1,NA
clara-parabricks-bam2fq2bam,clara-terra,sample,NA,main,NA,dockstore://github.com%2Fclara-parabricks-workflows%2Fparabricks-wdl%2Fclara-parabricks-bam2fq2bam/main,dockstore,clara-terra:Clara-Parabricks,clara-parabricks-bam2fq2bam:clara-terra:Clara-Parabricks,github.com/clara-parabricks-workflows/parabricks-wdl/clara-parabricks-bam2fq2bam
clara-parabricks-build-reference-indices,clara-terra,NA,NA,main,NA,dockstore://github.com%2Fclara-parabricks-workflows%2Fparabricks-wdl%2Fclara-parabricks-build-reference-indices/main,dockstore,clara-terra:Clara-Parabricks,clara-parabricks-build-reference-indices:clara-terra:Clara-Parabricks,github.com/clara-parabricks-workflows/parabricks-wdl/clara-parabricks-build-reference-indices
clara-parabricks-create-PON,clara-terra,NA,NA,main,NA,dockstore://github.com%2Fclara-parabricks-workflows%2Fparabricks-wdl%2Fclara-parabricks-create-PON/main,dockstore,clara-terra:Clara-Parabricks,clara-parabricks-create-PON:clara-terra:Clara-Parabricks,github.com/clara-parabricks-workflows/parabricks-wdl/clara-parabricks-create-PON
clara-parabricks-deepvariant-retraining,clara-terra,pair,NA,main,NA,dockstore://github.com%2Fclara-parabricks-workflows%2Fparabricks-wdl%2Fclara-parabricks-deepvariant-retraining/main,dockstore,clara-terra:Clara-Parabricks,clara-parabricks-deepvariant-retraining:clara-terra:Clara-Parabricks,github.com/clara-parabricks-workflows/parabricks-wdl/clara-parabricks-deepvariant-retraining
clara-parabricks-fq2bam,clara-terra,sample,NA,main,NA,dockstore://github.com%2Fclara-parabricks-workflows%2Fparabricks-wdl%2Fclara-parabricks-fq2bam/main,dockstore,clara-terra:Clara-Parabricks,clara-parabricks-fq2bam:clara-terra:Clara-Parabricks,github.com/clara-parabricks-workflows/parabricks-wdl/clara-parabricks-fq2bam
clara-parabricks-germline-calling,clara-terra,sample,NA,main,NA,dockstore://github.com%2Fclara-parabricks-workflows%2Fparabricks-wdl%2Fclara-parabricks-germline-calling/main,dockstore,clara-terra:Clara-Parabricks,clara-parabricks-germline-calling:clara-terra:Clara-Parabricks,github.com/clara-parabricks-workflows/parabricks-wdl/clara-parabricks-germline-calling
clara-parabricks-somatic-calling,clara-terra,pair,NA,main,NA,dockstore://github.com%2Fclara-parabricks-workflows%2Fparabricks-wdl%2Fclara-parabricks-somatic-calling/main,dockstore,clara-terra:Clara-Parabricks,clara-parabricks-somatic-calling:clara-terra:Clara-Parabricks,github.com/clara-parabricks-workflows/parabricks-wdl/clara-parabricks-somatic-calling
eCAVIAR,ecaviar,NA,eCAVIAR,9,ecaviar,agora://ecaviar/eCAVIAR/9,agora,ecaviar-production:eCAVIAR,eCAVIAR:ecaviar-production:eCAVIAR,NA
rnaseq-germline-snps-indels,gatk,sample,rnaseq-germline-snps-indels,6,gatk,agora://gatk/rnaseq-germline-snps-indels/6,agora,help-gatk:rna-seq-germline-snps-indels,rnaseq-germline-snps-indels:help-gatk:rna-seq-germline-snps-indels,NA
1-rrbs,aryee-lab,sample,NA,main,NA,dockstore://github.com%2Faryeelab%2Fbisulfite-seq-tools%2Fbismark/main,dockstore,aryee-lab:bisulfite-seq-tools-grch38,1-rrbs:aryee-lab:bisulfite-seq-tools-grch38,github.com/aryeelab/bisulfite-seq-tools/bismark
1-wgbs,aryee-lab,sample,NA,main,NA,dockstore://github.com%2Faryeelab%2Fbisulfite-seq-tools%2Fbismark/main,dockstore,aryee-lab:bisulfite-seq-tools-grch38,1-wgbs:aryee-lab:bisulfite-seq-tools-grch38,github.com/aryeelab/bisulfite-seq-tools/bismark
2-aggregate-and-qc,aryee-lab,sample_set,NA,main,NA,dockstore://github.com%2Faryeelab%2Fbisulfite-seq-tools%2Faggregate_bismark/main,dockstore,aryee-lab:bisulfite-seq-tools-grch38,2-aggregate-and-qc:aryee-lab:bisulfite-seq-tools-grch38,github.com/aryeelab/bisulfite-seq-tools/aggregate_bismark
dockstore-wdl-workflow-md5sum,broad-firecloud-dsde,drs,NA,1.4.0,NA,dockstore://github.com%2Fbriandoconnor%2Fdockstore-workflow-md5sum%2Fdockstore-wdl-workflow-md5sum/1.4.0,dockstore,help-terra:NCI_T101_Tutorial,dockstore-wdl-workflow-md5sum:help-terra:NCI_T101_Tutorial,github.com/briandoconnor/dockstore-workflow-md5sum/dockstore-wdl-workflow-md5sum
TheiaCoV_FASTA,cdph-terrabio-taborda-manual,example_data_table,NA,v2.2.0,NA,dockstore://github.com%2Ftheiagen%2Fpublic_health_viral_genomics%2FTheiaCoV_FASTA/v2.2.0,dockstore,theiagen-demos:TheiaCoV_MPXV,TheiaCoV_FASTA:theiagen-demos:TheiaCoV_MPXV,github.com/theiagen/public_health_viral_genomics/TheiaCoV_FASTA
TheiaCoV_Illumina_PE,cdph-terrabio-taborda-manual,LACounty_mpxv_specimen,NA,v2.2.0,NA,dockstore://github.com%2Ftheiagen%2Fpublic_health_viral_genomics%2FTheiaCoV_Illumina_PE/v2.2.0,dockstore,theiagen-demos:TheiaCoV_MPXV,TheiaCoV_Illumina_PE:theiagen-demos:TheiaCoV_MPXV,github.com/theiagen/public_health_viral_genomics/TheiaCoV_Illumina_PE
TheiaCoV_ONT,cdph-terrabio-taborda-manual,LACounty_mpxv_specimen,NA,v2.2.0,NA,dockstore://github.com%2Ftheiagen%2Fpublic_health_viral_genomics%2FTheiaCoV_ONT/v2.2.0,dockstore,theiagen-demos:TheiaCoV_MPXV,TheiaCoV_ONT:theiagen-demos:TheiaCoV_MPXV,github.com/theiagen/public_health_viral_genomics/TheiaCoV_ONT
BaseSpace_Fetch,theiagen-demos,LACounty_mpxv_specimen,NA,v1.3.4,NA,dockstore://github.com%2Ftheiagen%2Fterra_utilities%2FBaseSpace_Fetch/v1.3.4,dockstore,theiagen-demos:TheiaCoV_MPXV,BaseSpace_Fetch:theiagen-demos:TheiaCoV_MPXV,github.com/theiagen/terra_utilities/BaseSpace_Fetch
Concatenate_Column_Content,theiagen-demos,LACounty_mpxv_specimen,NA,v1.3.4,NA,dockstore://github.com%2Ftheiagen%2Fterra_utilities%2FConcatenate_Column_Content/v1.3.4,dockstore,theiagen-demos:TheiaCoV_MPXV,Concatenate_Column_Content:theiagen-demos:TheiaCoV_MPXV,github.com/theiagen/terra_utilities/Concatenate_Column_Content
SRA_Fetch,theiagen-demos,LACounty_mpxv_specimen,NA,main,NA,dockstore://github.com%2Ftheiagen%2Fterra_utilities%2FSRA_Fetch/main,dockstore,theiagen-demos:TheiaCoV_MPXV,SRA_Fetch:theiagen-demos:TheiaCoV_MPXV,github.com/theiagen/terra_utilities/SRA_Fetch
Zip_Column_Content,theiagen-demos,LACounty_mpxv_specimen,NA,v1.3.4,NA,dockstore://github.com%2Ftheiagen%2Fterra_utilities%2FZip_Column_Content/v1.3.4,dockstore,theiagen-demos:TheiaCoV_MPXV,Zip_Column_Content:theiagen-demos:TheiaCoV_MPXV,github.com/theiagen/terra_utilities/Zip_Column_Content
Ultima_Genomics,warp-pipelines,sample,NA,UltimaGenomicsWholeGenomeCramOnly_v1.0.8,NA,dockstore://github.com%2Fbroadinstitute%2Fwarp%2FUltimaGenomicsWholeGenomeGermline/UltimaGenomicsWholeGenomeCramOnly_v1.0.8,dockstore,warp-pipelines:Ultima-Genomics-Whole-Genome-Germline,Ultima_Genomics:warp-pipelines:Ultima-Genomics-Whole-Genome-Germline,github.com/broadinstitute/warp/UltimaGenomicsWholeGenomeGermline
gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg,broadinstitute_cga,participant,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__biospecimen_supplement__bcr_xml__cfg:broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__clinical_supplement__bcr_xml__cfg,broadinstitute_cga,participant,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__clinical_supplement__bcr_xml__cfg:broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__GeneArray__DNAcopy__copy_number_segment__txt__cfg:broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__GeneArray__DNAcopy__masked_copy_number_segment__txt__cfg:broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__MethArray__Lift__methylation_beta_value__txt__cfg:broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSeqCounts__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__RNAseq__HTSeqFPKM__gene_expression_quantification__txt__cfg:broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__MuSEAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__MuTect2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__SomSnipAggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg,broadinstitute_cga,sample,gdc_file_downloader,2,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/2,agora,broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,gdc_file_downloader__WXS__VarScan2AggrMask__masked_somatic_mutation__maf__cfg:broad-firecloud-tcga:TCGA_ESCA_hg38_OpenAccess_GDCDR-12-0_DATA,NA
1-CNV_Somatic_Panel,help-gatk,sample_set,NA,4.2.0.0,NA,dockstore://github.com%2Fbroadinstitute%2Fgatk%2Fcnv_somatic_panel_workflow/4.2.0.0,dockstore,help-gatk:Somatic-CNVs-GATK4,1-CNV_Somatic_Panel:help-gatk:Somatic-CNVs-GATK4,github.com/broadinstitute/gatk/cnv_somatic_panel_workflow
2-CNV_Somatic_Pair,help-gatk,pair,NA,4.2.0.0,NA,dockstore://github.com%2Fbroadinstitute%2Fgatk%2Fcnv_somatic_pair_workflow/4.2.0.0,dockstore,help-gatk:Somatic-CNVs-GATK4,2-CNV_Somatic_Pair:help-gatk:Somatic-CNVs-GATK4,github.com/broadinstitute/gatk/cnv_somatic_pair_workflow
LDGds,fc-product-demo,NA,NA,master,NA,dockstore://github.com%2FAnalysisCommons%2FLDGds%2FLDGds/master,dockstore,fc-product-demo:RShiny%20WGS%20Association%20Visualization,LDGds:fc-product-demo:RShiny%20WGS%20Association%20Visualization,github.com/AnalysisCommons/LDGds/LDGds
1-Cellranger_Workflow,cumulus,sample,cellranger_workflow,12,cumulus,agora://cumulus/cellranger_workflow/12,agora,fc-product-demo:Terra%20Training%20-%20Cumulus,1-Cellranger_Workflow:fc-product-demo:Terra%20Training%20-%20Cumulus,NA
2-Cumulus,cumulus,sample,cumulus,29,cumulus,agora://cumulus/cumulus/29,agora,fc-product-demo:Terra%20Training%20-%20Cumulus,2-Cumulus:fc-product-demo:Terra%20Training%20-%20Cumulus,NA
1-1-Preprocessing-For-Variant-Discovery-HG38,broad-firecloud-dsde,sample,NA,2.1.0,NA,dockstore://github.com%2Fgatk-workflows%2Fgatk4-data-processing%2Fprocessing-for-variant-discovery-gatk4/2.1.0,dockstore,broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,1-1-Preprocessing-For-Variant-Discovery-HG38:broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,github.com/gatk-workflows/gatk4-data-processing/processing-for-variant-discovery-gatk4
2-1-Processing-For-Variant-Discovery-B37,broad-firecloud-dsde,sample,NA,2.1.0,NA,dockstore://github.com%2Fgatk-workflows%2Fgatk4-data-processing%2Fprocessing-for-variant-discovery-gatk4/2.1.0,dockstore,broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,2-1-Processing-For-Variant-Discovery-B37:broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,github.com/gatk-workflows/gatk4-data-processing/processing-for-variant-discovery-gatk4
Optional-Gatk-GatherVCFsCloud,broad-firecloud-dsde,participant,Gatk-GatherVCFsCloud,1,gatk,agora://gatk/Gatk-GatherVCFsCloud/1,agora,broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,Optional-Gatk-GatherVCFsCloud:broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,NA
Optional-Paired-FASTQ-to-Unmapped-BAM,broad-firecloud-dsde,sample,NA,2.0.0,NA,dockstore://github.com%2Fgatk-workflows%2Fseq-format-conversion%2FPaired-FASTQ-to-Unmapped-BAM/2.0.0,dockstore,broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,Optional-Paired-FASTQ-to-Unmapped-BAM:broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,github.com/gatk-workflows/seq-format-conversion/Paired-FASTQ-to-Unmapped-BAM
1-2-Haplotypecaller-HG38,help-gatk,sample,NA,2.3.1,NA,dockstore://github.com%2Fgatk-workflows%2Fgatk4-germline-snps-indels%2Fhaplotypecaller-gvcf-gatk4/2.3.1,dockstore,broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,1-2-Haplotypecaller-HG38:broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,github.com/gatk-workflows/gatk4-germline-snps-indels/haplotypecaller-gvcf-gatk4
1-3-Generate-Sample-Map-HG38,help-gatk,sample_set,generate-sample-map,3,gatk,agora://gatk/generate-sample-map/3,agora,broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,1-3-Generate-Sample-Map-HG38:broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,NA
1-4-JointGenotyping-HG38,help-gatk,sample_set,NA,JointGenotyping_v1.5.1,NA,dockstore://github.com%2Fbroadinstitute%2Fwarp%2FJointGenotyping/JointGenotyping_v1.5.1,dockstore,broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,1-4-JointGenotyping-HG38:broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,github.com/broadinstitute/warp/JointGenotyping
2-2-Haplotypecaller-B37,help-gatk,sample,NA,2.3.1,NA,dockstore://github.com%2Fgatk-workflows%2Fgatk4-germline-snps-indels%2Fhaplotypecaller-gvcf-gatk4/2.3.1,dockstore,broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,2-2-Haplotypecaller-B37:broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,github.com/gatk-workflows/gatk4-germline-snps-indels/haplotypecaller-gvcf-gatk4
2-3-Generate-Sample-Map-B37,help-gatk,sample_set,generate-sample-map,3,gatk,agora://gatk/generate-sample-map/3,agora,broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,2-3-Generate-Sample-Map-B37:broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,NA
2-4-JointGenotyping-B37,help-gatk,sample_set,NA,JointGenotyping_v1.5.1,NA,dockstore://github.com%2Fbroadinstitute%2Fwarp%2FJointGenotyping/JointGenotyping_v1.5.1,dockstore,broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,2-4-JointGenotyping-B37:broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,github.com/broadinstitute/warp/JointGenotyping
Optional-ReblockGVCF-gatk4_exomes_goodCompression,methodsDev,participant,ReblockGVCF-gatk4_exomes_goodCompression,4,methodsDev,agora://methodsDev/ReblockGVCF-gatk4_exomes_goodCompression/4,agora,broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,Optional-ReblockGVCF-gatk4_exomes_goodCompression:broad-firecloud-dsde-methods:2023_Cambridge_Workshop%20-%20GATK4-Germline-Preprocessing-VariantCalling-JointCalling,NA
gdc_file_downloader__diagnostic_image__cfg,broadinstitute_cga,participant,gdc_file_downloader,1,broadinstitute_cga,agora://broadinstitute_cga/gdc_file_downloader/1,agora,broad-firecloud-tcga:TCGA_DiagnosticPathologySlides_V1-0_DATA,gdc_file_downloader__diagnostic_image__cfg:broad-firecloud-tcga:TCGA_DiagnosticPathologySlides_V1-0_DATA,NA
HistXtractor,broadinstitute_cga,participant,HistXtractor,3,broadinstitute_cga,agora://broadinstitute_cga/HistXtractor/3,agora,broad-firecloud-tcga:TCGA_DiagnosticPathologySlides_V1-0_DATA,HistXtractor:broad-firecloud-tcga:TCGA_DiagnosticPathologySlides_V1-0_DATA,NA
Cumulus,help-terra,library_set,NA,2.1.1,NA,dockstore://github.com%2Flilab-bcb%2Fcumulus%2FCumulus/2.1.1,dockstore,help-terra:International_Neuroimmune_Consortium_Workshop_2022,Cumulus:help-terra:International_Neuroimmune_Consortium_Workshop_2022,github.com/lilab-bcb/cumulus/Cumulus
Cumulus_Hands_On_Exercise,help-terra,biosample,NA,2.1.1,NA,dockstore://github.com%2Flilab-bcb%2Fcumulus%2FCumulus/2.1.1,dockstore,help-terra:International_Neuroimmune_Consortium_Workshop_2022,Cumulus_Hands_On_Exercise:help-terra:International_Neuroimmune_Consortium_Workshop_2022,github.com/lilab-bcb/cumulus/Cumulus
GiraffeDeepVariantLite,HPRC2022,sample,NA,giraffe-dv-dt-hprcy1,NA,dockstore://github.com%2Fvgteam%2Fvg_wdl%2FGiraffeDeepVariantLite/giraffe-dv-dt-hprcy1,dockstore,ASHG2022:HPRC-Giraffe-Demo-ASHG2022,GiraffeDeepVariantLite:ASHG2022:HPRC-Giraffe-Demo-ASHG2022,github.com/vgteam/vg_wdl/GiraffeDeepVariantLite
